27,1778,27,MA000027,Health Professionals and Support Services Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2026-03-26 05:01:35.0000000,2025,2026-05-18 02:01:28.3000000,2026-05-18 02:01:28.3000000
28,1779,28,MA000028,Horticulture Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:22.0000000,2025,2026-05-18 02:01:28.3200000,2026-05-18 02:01:28.3200000
29,1780,29,MA000029,Joinery and Building Trades Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-11-09 23:35:33.0000000,2025,2026-05-18 02:01:28.3500000,2026-05-18 02:01:28.3500000
30,1781,30,MA000030,Market and Social Research Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:23.0000000,2025,2026-05-18 02:01:28.3666667,2026-05-18 02:01:28.3666667
31,1782,31,MA000031,Medical Practitioners Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:23.0000000,2025,2026-05-18 02:01:28.3833333,2026-05-18 02:01:28.3833333
32,1783,32,MA000032,Mobile Crane Hiring Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:23.0000000,2025,2026-05-18 02:01:28.4000000,2026-05-18 02:01:28.4000000
33,1784,33,MA000033,Nursery Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:23.0000000,2025,2026-05-18 02:01:28.4366667,2026-05-18 02:01:28.4366667
34,1785,34,MA000034,Nurses Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-09-24 07:22:26.0000000,2025,2026-05-18 02:01:28.4666667,2026-05-18 02:01:28.4666667
35,1786,35,MA000035,Pastoral Award 2020,2010-01-01 00:00:00.0000000,NULL,1,2025-07-04 00:23:24.0000000,2025,2026-05-18 02:01:28.4933333,2026-05-18 02:01:28.4933333
36,1787,36,MA000036,Plumbing and Fire Sprinklers Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:24.0000000,2025,2026-05-18 02:01:28.5133333,2026-05-18 02:01:28.5133333
37,757,37,MA000037,Quarrying Award 2010,2010-01-01 00:00:00.0000000,NULL,6,2025-08-17 23:24:50.0000000,2019,2026-05-18 02:01:28.5300000,2026-05-18 02:01:28.5300000
38,1788,38,MA000038,Road Transport and Distribution Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:24.0000000,2025,2026-05-18 02:01:28.5500000,2026-05-18 02:01:28.5500000
39,1789,39,MA000039,Road Transport (Long Distance Operations) Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:24.0000000,2025,2026-05-18 02:01:28.5633333,2026-05-18 02:01:28.5633333
40,1790,40,MA000040,Silviculture Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-06-30 17:01:55.0000000,2025,2026-05-18 02:01:28.5766667,2026-05-18 02:01:28.5766667
41,1791,41,MA000041,Telecommunications Services Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:24.0000000,2025,2026-05-18 02:01:28.5900000,2026-05-18 02:01:28.5900000
42,1792,42,MA000042,Transport (Cash in Transit) Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:25.0000000,2025,2026-05-18 02:01:28.6000000,2026-05-18 02:01:28.6000000
43,1793,43,MA000043,Waste Management Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-06-30 17:01:58.0000000,2025,2026-05-18 02:01:28.6233333,2026-05-18 02:01:28.6233333
44,1794,44,MA000044,"Wool Storage, Sampling and Testing Award 2020",2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:25.0000000,2025,2026-05-18 02:01:28.6400000,2026-05-18 02:01:28.6400000
45,1795,45,MA000045,Coal Export Terminals Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:25.0000000,2025,2026-05-18 02:01:28.6533333,2026-05-18 02:01:28.6533333
46,1796,46,MA000046,Air Pilots Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2026-03-12 22:15:50.0000000,2025,2026-05-18 02:01:28.6766667,2026-05-18 02:01:28.6766667
47,1797,47,MA000047,Aircraft Cabin Crew Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:25.0000000,2025,2026-05-18 02:01:28.6966667,2026-05-18 02:01:28.6966667
48,1798,48,MA000048,Airline Operations—Ground Staff Award 2020,2010-01-01 00:00:00.0000000,NULL,3,2025-07-04 00:23:26.0000000,2025,2026-05-18 02:01:28.7100000,2026-05-18 02:01:28.7100000
49,1799,49,MA000049,Airport Employees Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:26.0000000,2025,2026-05-18 02:01:28.7266667,2026-05-18 02:01:28.7266667
50,1800,50,MA000050,Marine Towage Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:26.0000000,2025,2026-05-18 02:01:28.7433333,2026-05-18 02:01:28.7433333
51,1801,51,MA000051,Port Authorities Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:26.0000000,2025,2026-05-18 02:01:28.7600000,2026-05-18 02:01:28.7600000
52,1802,52,MA000052,"Ports, Harbours and Enclosed Water Vessels Award 2020",2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:26.0000000,2025,2026-05-18 02:01:28.7833333,2026-05-18 02:01:28.7833333
53,1803,53,MA000053,Stevedoring Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:27.0000000,2025,2026-05-18 02:01:28.8133333,2026-05-18 02:01:28.8133333
54,1804,54,MA000054,Asphalt Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:27.0000000,2025,2026-05-18 02:01:28.8333333,2026-05-18 02:01:28.8333333
55,1805,55,MA000055,"Cement, Lime and Quarrying Award 2020",2010-01-01 00:00:00.0000000,NULL,2,2025-06-30 17:02:09.0000000,2025,2026-05-18 02:01:28.8500000,2026-05-18 02:01:28.8500000
56,1806,56,MA000056,Concrete Products Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:27.0000000,2025,2026-05-18 02:01:28.8700000,2026-05-18 02:01:28.8700000
57,1807,57,MA000057,Premixed Concrete Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:27.0000000,2025,2026-05-18 02:01:28.8933333,2026-05-18 02:01:28.8933333
58,1808,58,MA000058,Registered and Licensed Clubs Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-06-30 17:02:11.0000000,2025,2026-05-18 02:01:28.9300000,2026-05-18 02:01:28.9300000
59,1809,59,MA000059,Meat Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:27.0000000,2025,2026-05-18 02:01:28.9500000,2026-05-18 02:01:28.9500000
60,1810,60,MA000060,Aluminium Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:27.0000000,2025,2026-05-18 02:01:28.9666667,2026-05-18 02:01:28.9666667
61,1811,61,MA000061,Gas Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:27.0000000,2025,2026-05-18 02:01:28.9833333,2026-05-18 02:01:28.9833333
62,1812,62,MA000062,Hydrocarbons Industry (Upstream) Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:27.0000000,2025,2026-05-18 02:01:29.0100000,2026-05-18 02:01:29.0100000
63,1813,63,MA000063,Passenger Vehicle Transportation Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:27.0000000,2025,2026-05-18 02:01:29.0300000,2026-05-18 02:01:29.0300000
64,1814,64,MA000064,Hydrocarbons Field Geologists Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:28.0000000,2025,2026-05-18 02:01:29.0466667,2026-05-18 02:01:29.0466667
65,1815,65,MA000065,Professional Employees Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:28.0000000,2025,2026-05-18 02:01:29.0700000,2026-05-18 02:01:29.0700000
66,1816,66,MA000066,Surveying Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:28.0000000,2025,2026-05-18 02:01:29.0833333,2026-05-18 02:01:29.0833333
67,1817,67,MA000067,Journalists Published Media Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:28.0000000,2025,2026-05-18 02:01:29.0966667,2026-05-18 02:01:29.0966667
68,1818,68,MA000068,Seafood Processing Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:28.0000000,2025,2026-05-18 02:01:29.1100000,2026-05-18 02:01:29.1100000
69,1819,69,MA000069,Pharmaceutical Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:28.0000000,2025,2026-05-18 02:01:29.1233333,2026-05-18 02:01:29.1233333
70,1820,70,MA000070,Cemetery Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:28.0000000,2025,2026-05-18 02:01:29.1433333,2026-05-18 02:01:29.1433333
71,1821,71,MA000071,Timber Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:28.0000000,2025,2026-05-18 02:01:29.1633333,2026-05-18 02:01:29.1633333
72,1822,72,MA000072,Oil Refining and Manufacturing Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:29.0000000,2025,2026-05-18 02:01:29.1866667,2026-05-18 02:01:29.1866667
73,1823,73,MA000073,"Food, Beverage and Tobacco Manufacturing Award 2020",2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:29.0000000,2025,2026-05-18 02:01:29.2066667,2026-05-18 02:01:29.2066667
74,1824,74,MA000074,Poultry Processing Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:29.0000000,2025,2026-05-18 02:01:29.2233333,2026-05-18 02:01:29.2233333
75,1825,75,MA000075,Educational Services (Post-Secondary Education) Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:29.0000000,2025,2026-05-18 02:01:29.2533333,2026-05-18 02:01:29.2533333
76,1826,76,MA000076,Educational Services (Schools) General Staff Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:29.0000000,2025,2026-05-18 02:01:29.2833333,2026-05-18 02:01:29.2833333
77,1827,77,MA000077,Educational Services (Teachers) Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-11-09 23:37:12.0000000,2025,2026-05-18 02:01:29.3000000,2026-05-18 02:01:29.3000000
78,1828,78,MA000078,Book Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:30.0000000,2025,2026-05-18 02:01:29.3166667,2026-05-18 02:01:29.3166667
79,1829,79,MA000079,Architects Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:30.0000000,2025,2026-05-18 02:01:29.3300000,2026-05-18 02:01:29.3300000
80,1830,80,MA000080,"Amusement, Events and Recreation Award 2020",2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:30.0000000,2025,2026-05-18 02:01:29.3466667,2026-05-18 02:01:29.3466667
81,1831,81,MA000081,Live Performance Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:30.0000000,2025,2026-05-18 02:01:29.3600000,2026-05-18 02:01:29.3600000
82,1832,82,MA000082,Sporting Organisations Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:30.0000000,2025,2026-05-18 02:01:29.3800000,2026-05-18 02:01:29.3800000
83,1833,83,MA000083,Commercial Sales Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:30.0000000,2025,2026-05-18 02:01:29.3966667,2026-05-18 02:01:29.3966667
84,1834,84,MA000084,Storage Services and Wholesale Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:30.0000000,2025,2026-05-18 02:01:29.4133333,2026-05-18 02:01:29.4133333
85,1835,85,MA000085,Dredging Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:30.0000000,2025,2026-05-18 02:01:29.4333333,2026-05-18 02:01:29.4333333
86,1836,86,MA000086,Maritime Offshore Oil and Gas Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:31.0000000,2025,2026-05-18 02:01:29.4533333,2026-05-18 02:01:29.4533333
87,1837,87,MA000087,Sugar Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-12-09 22:49:22.0000000,2025,2026-05-18 02:01:29.4733333,2026-05-18 02:01:29.4733333
88,1838,88,MA000088,Electrical Power Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:31.0000000,2025,2026-05-18 02:01:29.5033333,2026-05-18 02:01:29.5033333
89,1839,89,MA000089,"Vehicle Repair, Services and Retail Award 2020",2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:31.0000000,2025,2026-05-18 02:01:29.5266667,2026-05-18 02:01:29.5266667
90,1840,90,MA000090,Wine Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:31.0000000,2025,2026-05-18 02:01:29.5500000,2026-05-18 02:01:29.5500000
91,1841,91,MA000091,"Broadcasting, Recorded Entertainment and Cinemas Award 2020",2010-01-01 00:00:00.0000000,NULL,2,2025-10-27 04:38:13.0000000,2025,2026-05-18 02:01:29.5700000,2026-05-18 02:01:29.5700000
92,1842,92,MA000092,Alpine Resorts Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:31.0000000,2025,2026-05-18 02:01:29.5866667,2026-05-18 02:01:29.5866667
93,1843,93,MA000093,Marine Tourism and Charter Vessels Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:31.0000000,2025,2026-05-18 02:01:29.6000000,2026-05-18 02:01:29.6000000
94,1844,94,MA000094,Fitness Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:31.0000000,2025,2026-05-18 02:01:29.6166667,2026-05-18 02:01:29.6166667
95,1845,95,MA000095,Car Parking Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-06-30 17:02:57.0000000,2025,2026-05-18 02:01:29.6400000,2026-05-18 02:01:29.6400000
96,1846,96,MA000096,Dry Cleaning and Laundry Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:31.0000000,2025,2026-05-18 02:01:29.6600000,2026-05-18 02:01:29.6600000
97,1847,97,MA000097,Pest Control Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:32.0000000,2025,2026-05-18 02:01:29.6766667,2026-05-18 02:01:29.6766667
98,1848,98,MA000098,Ambulance and Patient Transport Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-11-09 23:37:57.0000000,2025,2026-05-18 02:01:29.6933333,2026-05-18 02:01:29.6933333
99,1849,99,MA000099,Labour Market Assistance Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:32.0000000,2025,2026-05-18 02:01:29.7100000,2026-05-18 02:01:29.7100000
100,1850,100,MA000100,"Social, Community, Home Care and Disability Services Industry Award 2010",2010-01-01 00:00:00.0000000,NULL,2,2025-09-24 07:19:42.0000000,2025,2026-05-18 02:01:29.7333333,2026-05-18 02:01:29.7333333
101,1851,101,MA000101,Gardening and Landscaping Services Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:32.0000000,2025,2026-05-18 02:01:29.7500000,2026-05-18 02:01:29.7500000
102,1852,102,MA000102,Travelling Shows Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:32.0000000,2025,2026-05-18 02:01:29.7700000,2026-05-18 02:01:29.7700000
103,1853,103,MA000103,Supported Employment Services Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:32.0000000,2025,2026-05-18 02:01:29.7866667,2026-05-18 02:01:29.7866667
104,1854,104,MA000104,Miscellaneous Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:32.0000000,2025,2026-05-18 02:01:29.8000000,2026-05-18 02:01:29.8000000
105,1855,105,MA000105,Funeral Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-10-23 04:37:19.0000000,2025,2026-05-18 02:01:29.8166667,2026-05-18 02:01:29.8166667
106,1856,106,MA000106,Real Estate Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:32.0000000,2025,2026-05-18 02:01:29.8300000,2026-05-18 02:01:29.8300000
107,1857,107,MA000107,Salt Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:32.0000000,2025,2026-05-18 02:01:29.8433333,2026-05-18 02:01:29.8433333
108,1858,108,MA000108,Professional Diving Industry (Industrial) Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:32.0000000,2025,2026-05-18 02:01:29.8566667,2026-05-18 02:01:29.8566667
109,1859,109,MA000109,Professional Diving Industry (Recreational) Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:32.0000000,2025,2026-05-18 02:01:29.8800000,2026-05-18 02:01:29.8800000
110,1860,110,MA000110,Corrections and Detention (Private Sector) Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:32.0000000,2025,2026-05-18 02:01:29.8933333,2026-05-18 02:01:29.8933333
111,1861,111,MA000111,Fire Fighting Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:32.0000000,2025,2026-05-18 02:01:29.9100000,2026-05-18 02:01:29.9100000
112,1862,112,MA000112,Local Government Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:33.0000000,2025,2026-05-18 02:01:29.9266667,2026-05-18 02:01:29.9266667
113,1863,113,MA000113,Water Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:33.0000000,2025,2026-05-18 02:01:29.9466667,2026-05-18 02:01:29.9466667
114,1864,114,MA000114,Aquaculture Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:33.0000000,2025,2026-05-18 02:01:29.9633333,2026-05-18 02:01:29.9633333
115,1865,115,MA000115,Aboriginal and Torres Strait Islander Health Workers and Practitioners and Aboriginal Community Controlled Health Services Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2026-01-06 06:15:35.0000000,2025,2026-05-18 02:01:30.0033333,2026-05-18 02:01:30.0033333
116,1866,116,MA000116,Legal Services Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:33.0000000,2025,2026-05-18 02:01:30.0266667,2026-05-18 02:01:30.0266667
117,1867,117,MA000117,Mannequins and Models Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:33.0000000,2025,2026-05-18 02:01:30.0466667,2026-05-18 02:01:30.0466667
118,1868,118,MA000118,Animal Care and Veterinary Services Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:33.0000000,2025,2026-05-18 02:01:30.0666667,2026-05-18 02:01:30.0666667
119,1869,119,MA000119,Restaurant Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:33.0000000,2025,2026-05-18 02:01:30.0833333,2026-05-18 02:01:30.0833333
120,1870,120,MA000120,Children’s Services Award 2010,2010-01-01 00:00:00.0000000,NULL,3,2026-02-25 06:10:26.0000000,2025,2026-05-18 02:01:30.1000000,2026-05-18 02:01:30.1000000
121,1871,121,MA000121,State Government Agencies Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:33.0000000,2025,2026-05-18 02:01:30.1133333,2026-05-18 02:01:30.1133333
122,1872,122,MA000122,Seagoing Industry Award 2020,2010-01-01 00:00:00.0000000,NULL,2,2025-07-04 00:23:33.0000000,2025,2026-05-18 02:01:30.1266667,2026-05-18 02:01:30.1266667
123,1873,123,MA000123,Telstra Award 2015,2015-02-09 00:00:00.0000000,NULL,3,2025-07-04 00:23:33.0000000,2025,2026-05-18 02:01:30.1400000,2026-05-18 02:01:30.1400000
124,1874,124,MA000124,Australian Public Service Enterprise Award 2015,2015-05-14 00:00:00.0000000,NULL,2,2025-07-04 00:23:33.0000000,2025,2026-05-18 02:01:30.1666667,2026-05-18 02:01:30.1666667
125,1875,125,MA000125,Nurses and Midwives (Victoria) State Reference Public Sector Award 2015,2015-06-02 00:00:00.0000000,NULL,2,2025-07-04 00:23:33.0000000,2025,2026-05-18 02:01:30.1866667,2026-05-18 02:01:30.1866667
126,1876,126,MA000126,Printing Industry – Herald & Weekly Times – Production Award 2015,2015-05-15 00:00:00.0000000,NULL,2,2025-07-04 00:23:34.0000000,2025,2026-05-18 02:01:30.2133333,2026-05-18 02:01:30.2133333
127,1877,127,MA000127,Chullora Printing Award 2015,2015-05-15 00:00:00.0000000,NULL,2,2025-07-04 00:23:34.0000000,2025,2026-05-18 02:01:30.2300000,2026-05-18 02:01:30.2300000
128,1878,128,MA000128,Queensland Newspapers Pty Ltd Printing (Murarrie) Award 2015,2015-05-15 00:00:00.0000000,NULL,2,2025-07-04 00:23:34.0000000,2025,2026-05-18 02:01:30.2600000,2026-05-18 02:01:30.2600000
129,1879,129,MA000129,Northern Territory News Award 2015,2015-05-15 00:00:00.0000000,NULL,2,2025-07-04 00:23:34.0000000,2025,2026-05-18 02:01:30.2800000,2026-05-18 02:01:30.2800000
130,1880,130,MA000130,Metropolitan Newspapers (South Australia and Tasmania) Printing Award 2015,2015-05-15 00:00:00.0000000,NULL,2,2025-07-04 00:23:34.0000000,2025,2026-05-18 02:01:30.3166667,2026-05-18 02:01:30.3166667
131,1881,131,MA000131,Nurses (ANMF - Victorian Local Government) Award 2015,2015-07-20 00:00:00.0000000,NULL,2,2025-07-04 00:23:34.0000000,2025,2026-05-18 02:01:30.3333333,2026-05-18 02:01:30.3333333
132,1882,132,MA000132,Victorian Local Government Award 2015,2015-07-20 00:00:00.0000000,NULL,2,2025-07-04 00:23:34.0000000,2025,2026-05-18 02:01:30.3533333,2026-05-18 02:01:30.3533333
